customer_id,age,geography,billing_preference,vulnerability,tenure_months,payment_method,product_broadband,product_tv,product_voice,product_tier,contract_lifecycle,average_monthly_spend,contact_frequency_pre_migration,number_of_complaints,number_of_faults,late_payments,missed_payments,number_of_calls_post_migration,churn_after_migration,change_in_spend,change_in_products
CUST006111,62,Rural,Paperless,No,130,Direct Debit,1,1,1,Fibre,Month to Month,131.47,1,1,2,0,0,2,0,18.24,0
CUST006112,75,Urban,Standard Paper,No,193,Direct Debit,1,1,1,Fibre,Month to Month,27.76,1,0,0,0,0,1,0,-32.61,0
CUST006113,37,Suburban,Paperless,No,226,Direct Debit,0,1,1,Fibre,In Contract,60.17,8,1,4,1,0,7,1,-8.02,1
CUST006114,75,Urban,Paperless,Yes,8,Cash,1,1,1,Fibre,Out of Contract,22.53,4,0,3,0,0,4,0,16.8,0
CUST006115,74,Urban,Paperless,No,109,Direct Debit,1,0,0,Fibre,Out of Contract,56.34,2,1,3,1,0,6,0,-13.29,0
CUST006116,69,Suburban,Paperless,No,186,Direct Debit,1,0,0,Copper,Month to Month,25.18,1,1,2,1,0,0,0,-27.93,0
CUST006117,54,Suburban,Large Font,No,238,Cheque,1,0,0,Fibre,Out of Contract,48.23,4,3,1,0,0,4,0,-33.23,-2
CUST006118,25,Suburban,Paperless,Yes,53,Direct Debit,1,1,1,Fibre,Out of Contract,52.23,2,0,0,0,0,2,0,-20.87,0
CUST006119,61,Suburban,Paperless,No,44,Card,1,1,0,Copper,Out of Contract,43.06,4,1,3,0,0,3,0,34.56,0
CUST006120,22,Urban,Paperless,Yes,201,Cheque,1,1,1,Copper,Out of Contract,63.63,1,2,0,0,0,1,0,-30.06,0
CUST006121,48,Urban,Standard Paper,No,28,Direct Debit,1,1,0,Fibre,Out of Contract,56.41,2,1,0,2,0,4,0,26.99,0
CUST006122,62,Urban,Paperless,No,147,Cash,1,0,1,Fibre,Month to Month,31.77,2,1,1,1,1,2,0,-22.55,0
CUST006123,26,Suburban,Standard Paper,No,184,Card,0,0,0,Fibre Plus,Out of Contract,57.17,3,1,0,2,0,0,0,-13.11,-1
CUST006124,49,Rural,Paperless,No,148,Cheque,1,1,0,Fibre,In Contract,50.08,4,1,2,1,0,3,0,0.69,0
CUST006125,50,Urban,Paperless,Yes,199,Direct Debit,1,1,0,Fibre,Month to Month,72.14,6,0,2,0,0,2,0,0.75,0
CUST006126,84,Urban,Paperless,No,234,Card,1,1,1,Fibre,Month to Month,21.63,2,1,3,1,0,3,0,-7.19,0
CUST006127,47,Urban,Paperless,No,184,Direct Debit,1,0,0,Fibre,Out of Contract,47.28,3,1,3,2,0,4,1,-31.56,1
CUST006128,46,Rural,Large Font,No,35,Direct Debit,1,1,0,Fibre Plus,In Contract,46.89,4,1,2,2,0,4,0,20.72,0
CUST006129,20,Rural,Paperless,No,147,Direct Debit,1,1,1,Copper,Out of Contract,37.12,4,0,0,1,1,2,0,7.91,0
CUST006130,74,Urban,Paperless,No,209,Direct Debit,1,0,1,Fibre,In Contract,75.91,3,0,1,0,1,3,0,-6.03,0
CUST006131,47,Suburban,Paperless,No,104,Card,1,1,1,Copper,In Contract,31.34,4,0,0,0,1,4,0,-9.93,0
CUST006132,26,Urban,Paperless,No,63,Cheque,0,0,1,Fibre,In Contract,63.83,1,1,3,0,0,3,0,-19.2,1
CUST006133,43,Suburban,Paperless,No,82,Cheque,1,1,1,Fibre Plus,In Contract,31.12,1,0,1,0,0,0,0,-4.61,-1
CUST006134,19,Suburban,Paperless,No,7,Direct Debit,1,0,1,Copper,Out of Contract,86.75,1,1,1,1,0,1,0,16.58,0
CUST006135,79,Urban,Paperless,No,155,Card,1,1,1,Copper,In Contract,54.75,0,0,1,2,1,2,0,18.48,0
CUST006136,20,Rural,Standard Paper,No,39,Direct Debit,1,1,1,Fibre,In Contract,20.52,2,1,2,0,1,2,0,36.46,0
CUST006137,63,Suburban,Standard Paper,No,30,Direct Debit,1,0,1,Copper,Out of Contract,78.92,3,2,2,1,0,4,1,-52.03,0
CUST006138,42,Urban,Paperless,No,23,Direct Debit,1,0,1,Fibre,In Contract,59.21,2,0,1,0,0,2,0,-3.07,0
CUST006139,68,Suburban,Paperless,No,84,Direct Debit,1,0,1,Fibre,In Contract,46.79,1,2,1,1,2,5,0,10.28,0
CUST006140,30,Suburban,Paperless,No,151,Direct Debit,0,0,0,Copper,In Contract,32.46,3,2,1,1,0,2,1,-3.86,-1
CUST006141,61,Rural,Standard Paper,No,218,Card,1,1,1,Fibre,Out of Contract,29.17,1,0,2,0,0,5,0,-5.47,0
CUST006142,52,Urban,Standard Paper,No,47,Direct Debit,1,1,0,Fibre,In Contract,57.55,1,0,1,1,0,1,0,17.12,0
CUST006143,72,Urban,Paperless,No,206,Card,1,0,1,Copper,Month to Month,20.68,0,0,0,0,0,1,0,8.15,0
CUST006144,26,Suburban,Standard Paper,No,176,Direct Debit,1,0,0,Fibre,Out of Contract,31.87,1,0,0,0,0,1,0,2.28,0
CUST006145,19,Suburban,Paperless,No,95,Direct Debit,0,0,0,Copper,Out of Contract,63.36,1,1,1,1,0,3,0,-17.37,0
CUST006146,78,Urban,Standard Paper,No,219,Direct Debit,0,0,1,Copper,In Contract,22.12,2,0,0,0,1,1,0,18.55,0
CUST006147,58,Rural,Paperless,No,63,Card,1,1,0,Fibre,Out of Contract,22.63,3,1,3,0,0,5,0,-17.08,0
CUST006148,61,Urban,Paperless,No,120,Direct Debit,1,0,0,Fibre Plus,In Contract,58.01,4,3,3,0,0,6,0,-17.54,0
CUST006149,81,Urban,Standard Paper,Yes,137,Direct Debit,1,1,0,Copper,Out of Contract,39.13,1,0,2,1,0,3,1,-31.16,0
CUST006150,48,Rural,Paperless,No,151,Direct Debit,1,0,1,Fibre,In Contract,102.76,1,0,1,0,0,3,0,-6.21,0
CUST006151,64,Urban,Standard Paper,No,117,Cheque,0,0,1,Fibre,In Contract,38.38,1,1,2,1,1,4,0,1.61,0
CUST006152,19,Urban,Paperless,No,191,Direct Debit,1,0,1,Copper,In Contract,20.58,2,0,2,2,0,1,0,9.77,0
CUST006153,75,Suburban,Paperless,No,202,Direct Debit,1,0,1,Fibre,In Contract,78.78,2,1,1,0,0,2,0,4.92,0
CUST006154,61,Urban,Standard Paper,No,175,Cheque,1,0,1,Fibre Plus,Out of Contract,22.99,2,1,0,0,0,0,0,8.65,0
CUST006155,73,Rural,Large Font,No,87,Direct Debit,0,1,0,Copper,In Contract,26.98,3,2,2,0,1,3,1,-7.94,1
CUST006156,60,Suburban,Paperless,No,74,Direct Debit,1,1,1,Copper,In Contract,37.79,4,1,4,0,0,4,0,11.48,0
CUST006157,51,Suburban,Large Font,No,66,Cheque,1,1,1,Fibre,Out of Contract,48.49,5,2,0,0,0,2,0,0.27,0
CUST006158,47,Urban,Standard Paper,No,37,Cheque,1,0,0,Fibre,Out of Contract,54.08,4,1,0,0,0,1,0,-14.29,0
CUST006159,72,Urban,Standard Paper,Yes,125,Direct Debit,1,0,1,Copper,In Contract,72.26,6,0,1,1,0,5,0,-20.25,0
CUST006160,84,Suburban,Paperless,No,232,Cheque,1,0,0,Copper,Month to Month,12.33,1,1,1,0,0,2,0,-9.62,0
CUST006161,30,Suburban,Paperless,No,230,Card,1,0,0,Fibre,In Contract,27.92,0,2,1,0,0,1,1,-11.59,0
CUST006162,20,Suburban,Large Font,Yes,166,Direct Debit,1,0,1,Fibre,Out of Contract,75.88,3,2,2,0,0,2,0,-14.51,0
CUST006163,43,Urban,Paperless,No,1,Cheque,1,1,0,Copper,In Contract,28.58,3,0,3,0,1,3,0,4.41,0
CUST006164,74,Suburban,Standard Paper,No,176,Cash,1,0,0,Fibre Plus,In Contract,43.58,4,0,1,1,0,2,0,2.57,0
CUST006165,41,Urban,Paperless,No,82,Cash,0,0,0,Fibre,Month to Month,87.67,3,0,2,1,0,3,0,7.56,0
CUST006166,70,Suburban,Paperless,No,35,Direct Debit,0,1,0,Fibre,Month to Month,41.04,1,1,2,1,0,1,0,-8.65,0
CUST006167,60,Suburban,Paperless,No,71,Card,0,1,0,Fibre,Month to Month,39.21,0,0,0,0,0,7,0,9.34,0
CUST006168,77,Urban,Standard Paper,No,108,Direct Debit,1,1,1,Fibre,Month to Month,41.26,5,1,2,2,0,5,0,10.52,0
CUST006169,75,Suburban,Paperless,No,234,Card,1,0,0,Copper,In Contract,85.11,1,2,1,1,0,3,0,6.2,0
CUST006170,66,Urban,Standard Paper,No,86,Direct Debit,0,1,1,Fibre,In Contract,20.06,2,1,3,1,0,4,0,4.1,0
CUST006171,59,Suburban,Large Font,No,181,Direct Debit,1,1,1,Copper,In Contract,109.26,2,0,0,2,1,1,0,16.05,0
CUST006172,83,Suburban,Standard Paper,No,25,Card,1,0,1,Fibre Plus,In Contract,39.92,1,1,0,0,1,1,0,28.15,0
CUST006173,28,Urban,Paperless,No,42,Direct Debit,0,1,0,Fibre,Out of Contract,37.69,3,2,1,0,2,3,1,-19.18,2
CUST006174,35,Rural,Paperless,No,151,Direct Debit,1,1,1,Fibre,Out of Contract,29.79,6,1,2,0,1,3,1,-20.37,-2
CUST006175,69,Suburban,Paperless,No,9,Direct Debit,1,1,1,Fibre Plus,Out of Contract,25.34,3,0,1,0,0,1,0,10.68,1
CUST006176,63,Rural,Large Font,No,155,Cheque,1,1,0,Copper,Out of Contract,13.88,1,1,5,0,0,2,0,-15.33,0
CUST006177,61,Urban,Large Font,No,203,Direct Debit,1,1,1,Fibre,In Contract,82.17,4,1,2,2,0,4,0,13.13,0
CUST006178,39,Rural,Standard Paper,No,51,Direct Debit,0,1,0,Fibre,In Contract,14.76,3,0,2,1,0,3,0,-15.2,1
CUST006179,70,Urban,Paperless,No,219,Direct Debit,1,1,1,Fibre,Out of Contract,43.57,4,2,1,2,0,3,1,-15.19,2
CUST006180,76,Suburban,Standard Paper,No,232,Direct Debit,0,0,1,Fibre,Month to Month,35.83,4,1,0,1,0,3,0,-6.51,0
CUST006181,47,Rural,Paperless,No,220,Direct Debit,1,1,0,Copper,In Contract,51.75,3,0,2,0,0,1,0,12.19,0
CUST006182,25,Urban,Paperless,No,57,Direct Debit,0,1,0,Fibre,In Contract,16.48,2,1,0,2,0,5,0,10.64,-1
CUST006183,74,Urban,Standard Paper,Yes,82,Direct Debit,1,1,1,Fibre,Month to Month,29.58,3,0,0,1,0,2,0,18.99,0
CUST006184,37,Suburban,Standard Paper,No,164,Cheque,1,0,1,Copper,Month to Month,56.68,2,0,4,0,0,4,0,-17.88,1
CUST006185,42,Suburban,Paperless,No,162,Cash,1,0,0,Fibre,Out of Contract,49.02,2,1,1,0,0,2,0,-6.35,0
CUST006186,36,Suburban,Large Font,No,13,Direct Debit,1,1,1,Copper,In Contract,32.08,4,1,1,1,0,3,0,10.56,1
CUST006187,22,Urban,Standard Paper,No,183,Direct Debit,1,0,0,Fibre,Out of Contract,47.07,2,1,2,0,0,1,0,-17.11,1
CUST006188,44,Suburban,Standard Paper,No,174,Cheque,1,1,1,Fibre,In Contract,105.78,4,4,2,0,0,6,1,-29.46,0
CUST006189,57,Urban,Standard Paper,No,180,Card,1,1,1,Fibre,Month to Month,77.06,4,0,1,0,1,1,0,-2.31,0
CUST006190,43,Rural,Standard Paper,No,222,Direct Debit,1,0,1,Copper,In Contract,72.67,1,1,1,1,0,2,0,16.77,-1
CUST006191,44,Suburban,Paperless,No,28,Direct Debit,1,1,1,Fibre,Out of Contract,58.84,2,0,2,0,0,2,0,12.57,0
CUST006192,79,Suburban,Standard Paper,No,86,Card,1,0,1,Fibre,In Contract,48.95,2,2,3,0,1,4,0,6.85,0
CUST006193,67,Urban,Large Font,No,216,Direct Debit,1,0,0,Fibre,Out of Contract,31.76,2,0,1,0,0,5,0,1.97,0
CUST006194,59,Rural,Paperless,No,111,Cash,0,1,1,Fibre,Out of Contract,45.96,2,3,1,1,0,3,0,15.39,-1
CUST006195,46,Suburban,Large Font,Yes,158,Direct Debit,1,0,0,Fibre Plus,Out of Contract,119.51,0,1,1,1,0,0,0,-7.78,0
CUST006196,56,Rural,Large Font,No,45,Direct Debit,1,1,1,Fibre,In Contract,70.79,1,1,4,2,0,5,0,2.35,2
CUST006197,77,Urban,Paperless,No,38,Direct Debit,1,1,0,Copper,In Contract,37.37,3,0,0,1,0,4,0,-16.32,1
CUST006198,58,Suburban,Large Font,No,20,Cheque,1,0,1,Copper,Month to Month,15.68,1,1,0,2,0,4,0,18.08,1
CUST006199,50,Suburban,Paperless,Yes,198,Direct Debit,1,1,1,Copper,In Contract,65.28,4,1,1,1,0,3,0,2.6,0
CUST006200,33,Urban,Paperless,No,97,Direct Debit,1,0,1,Fibre,Month to Month,71.39,3,0,2,0,1,3,0,40.39,0
CUST006201,40,Urban,Paperless,No,175,Direct Debit,1,0,1,Copper,In Contract,34.07,6,1,2,1,0,5,0,-14.08,0
CUST006202,24,Urban,Paperless,No,102,Card,1,0,1,Fibre,In Contract,32.01,3,2,1,0,2,4,0,-3.56,0
CUST006203,43,Urban,Paperless,No,59,Card,1,0,1,Fibre,Out of Contract,16.87,1,1,0,1,0,2,1,-15.14,0
CUST006204,29,Urban,Standard Paper,No,207,Direct Debit,1,1,1,Fibre,Month to Month,83.76,1,0,2,1,1,2,1,-7.76,0
CUST006205,22,Suburban,Paperless,No,207,Cheque,1,1,1,Copper,Month to Month,36.33,2,1,1,0,1,5,0,34.63,0
CUST006206,66,Suburban,Paperless,No,224,Direct Debit,1,1,1,Fibre,Out of Contract,50.92,4,1,1,0,2,4,0,9.01,0
CUST006207,43,Suburban,Standard Paper,No,142,Direct Debit,1,0,1,Fibre,Out of Contract,25.81,4,0,2,0,0,3,0,13.72,0
CUST006208,22,Urban,Large Font,No,42,Direct Debit,1,1,0,Fibre,Out of Contract,21.67,2,0,1,0,0,3,0,7.28,0
CUST006209,39,Suburban,Paperless,No,189,Cheque,1,0,1,Fibre,Out of Contract,94.42,4,1,0,1,0,3,1,-14.71,0
CUST006210,30,Rural,Paperless,No,59,Direct Debit,1,1,0,Fibre Plus,Out of Contract,36.79,0,2,0,1,1,0,1,-24.92,0
CUST006211,45,Urban,Standard Paper,No,8,Direct Debit,1,0,1,Copper,In Contract,30.72,5,2,2,1,0,3,0,7.58,-1
CUST006212,50,Urban,Standard Paper,No,228,Direct Debit,1,1,1,Fibre,Month to Month,190.79,3,0,0,1,1,2,0,-0.9,0
CUST006213,40,Suburban,Large Font,No,57,Direct Debit,1,1,0,Copper,Month to Month,73.16,3,0,2,0,0,4,0,37.83,-2
CUST006214,35,Suburban,Standard Paper,No,150,Card,1,1,1,Copper,Month to Month,31.16,2,0,0,0,1,1,0,-11.32,0
CUST006215,47,Suburban,Standard Paper,No,102,Direct Debit,1,1,1,Fibre,In Contract,64.62,3,1,2,1,0,1,0,44.46,2
CUST006216,43,Suburban,Paperless,No,84,Direct Debit,1,1,1,Fibre Plus,In Contract,20.03,4,1,0,1,0,1,0,35.67,1
CUST006217,33,Urban,Large Font,No,216,Direct Debit,1,1,1,Fibre,In Contract,38.11,6,1,0,0,0,6,1,-2.43,0
CUST006218,56,Rural,Standard Paper,Yes,21,Direct Debit,1,1,0,Fibre,Out of Contract,29.4,3,1,2,0,0,2,0,-6.25,0
CUST006219,50,Urban,Paperless,Yes,128,Direct Debit,0,1,1,Copper,In Contract,55.11,3,2,0,0,0,5,1,-13.91,0
CUST006220,43,Urban,Large Font,No,156,Direct Debit,1,1,0,Fibre,In Contract,102.35,3,2,1,1,0,3,1,-3.37,0
CUST006221,65,Urban,Paperless,No,49,Direct Debit,1,1,1,Fibre Plus,In Contract,19.16,1,1,2,1,1,5,1,1.72,0
CUST006222,82,Urban,Large Font,No,151,Direct Debit,0,1,1,Fibre,In Contract,113.13,4,0,1,0,0,0,0,22.85,0
CUST006223,55,Suburban,Paperless,No,216,Direct Debit,1,1,0,Fibre,In Contract,65.03,4,1,0,0,0,3,0,-0.65,-1
CUST006224,19,Suburban,Paperless,No,54,Direct Debit,1,0,1,Fibre,In Contract,27.12,0,0,3,0,0,0,0,9.37,0
CUST006225,23,Rural,Paperless,No,231,Cash,0,1,0,Fibre,In Contract,27.38,4,0,2,0,0,2,0,0.38,1
CUST006226,63,Urban,Standard Paper,No,236,Direct Debit,1,0,0,Fibre Plus,In Contract,31.27,2,1,0,0,0,2,0,5.72,0
CUST006227,67,Rural,Paperless,No,151,Cheque,1,1,0,Fibre Plus,In Contract,28.99,2,0,2,1,0,4,0,-25.37,0
CUST006228,55,Suburban,Paperless,No,68,Cheque,1,1,1,Fibre,In Contract,29.44,2,2,2,0,0,4,0,-12.77,0
CUST006229,35,Suburban,Standard Paper,No,46,Direct Debit,1,1,1,Copper,Out of Contract,18.05,4,0,1,1,0,3,0,-15.64,1
CUST006230,44,Rural,Standard Paper,No,196,Cheque,1,0,0,Fibre,In Contract,40.54,4,1,1,0,0,4,0,-13.07,0
CUST006231,58,Suburban,Paperless,No,222,Cheque,0,1,1,Copper,Month to Month,64.93,2,0,2,2,0,2,0,13.17,0
CUST006232,34,Urban,Paperless,Yes,156,Cheque,1,0,0,Copper,Out of Contract,33.55,2,2,4,0,1,3,0,-36.26,0
CUST006233,79,Rural,Paperless,Yes,95,Card,1,0,1,Copper,Month to Month,51.87,3,0,2,1,0,4,0,25.99,0
CUST006234,46,Suburban,Standard Paper,No,97,Direct Debit,1,1,1,Fibre Plus,In Contract,78.46,1,0,1,1,0,1,0,-10.79,0
CUST006235,75,Suburban,Large Font,No,50,Direct Debit,1,1,1,Fibre,In Contract,21.17,4,1,0,0,0,3,0,13.01,0
CUST006236,39,Rural,Paperless,No,83,Direct Debit,1,1,0,Copper,In Contract,32.01,1,1,0,1,1,1,0,3.61,0
CUST006237,23,Urban,Standard Paper,Yes,63,Direct Debit,0,1,1,Copper,Out of Contract,21.06,4,1,2,1,0,5,1,-13.19,0
CUST006238,43,Suburban,Paperless,No,10,Direct Debit,1,0,1,Fibre Plus,Month to Month,22.18,3,2,2,0,1,3,0,-0.95,0
CUST006239,56,Suburban,Standard Paper,No,89,Card,0,0,0,Copper,In Contract,88.29,0,0,1,1,0,0,0,1.17,0
CUST006240,29,Suburban,Paperless,Yes,165,Direct Debit,1,1,0,Fibre,Month to Month,34.74,1,0,3,1,0,0,0,21.23,-1
CUST006241,31,Urban,Paperless,No,141,Direct Debit,1,1,1,Copper,Out of Contract,56.34,1,0,0,1,1,1,0,4.38,0
CUST006242,39,Suburban,Paperless,No,70,Direct Debit,1,1,0,Copper,Out of Contract,48.55,1,1,1,2,0,1,0,2.75,0
CUST006243,68,Urban,Paperless,No,30,Direct Debit,0,1,0,Fibre,Out of Contract,63.7,2,1,2,0,1,0,0,16.83,0
CUST006244,40,Suburban,Standard Paper,No,215,Direct Debit,0,1,0,Fibre,In Contract,48.13,3,1,3,1,0,4,0,14.87,0
CUST006245,65,Rural,Standard Paper,No,228,Cash,1,1,0,Fibre,Out of Contract,47.15,2,2,0,0,1,3,0,-7.76,0
CUST006246,67,Urban,Standard Paper,No,80,Card,1,0,1,Copper,Out of Contract,21.3,3,0,3,0,0,7,1,-8.23,-1
CUST006247,30,Urban,Large Font,No,72,Direct Debit,1,0,0,Copper,Month to Month,45.49,1,0,3,0,0,3,0,-17.52,0
CUST006248,27,Urban,Paperless,No,208,Direct Debit,1,1,0,Fibre,In Contract,45.23,5,1,2,1,1,3,0,3.79,0
CUST006249,72,Suburban,Paperless,No,139,Cheque,0,1,1,Copper,Out of Contract,27.91,6,1,1,1,0,6,0,-11.76,0
CUST006250,26,Rural,Paperless,No,123,Cash,1,1,1,Fibre Plus,Out of Contract,15.89,2,1,1,0,0,1,0,4.38,0
CUST006251,69,Suburban,Paperless,No,129,Card,0,0,0,Copper,Out of Contract,50.52,3,0,0,1,0,1,0,11.02,2
CUST006252,19,Urban,Standard Paper,No,214,Direct Debit,1,0,0,Fibre,In Contract,82.45,2,1,5,1,0,5,0,-21.02,0
CUST006253,42,Suburban,Paperless,No,146,Direct Debit,1,0,1,Copper,In Contract,18.45,1,0,0,0,0,4,0,17.86,0
CUST006254,30,Suburban,Paperless,Yes,100,Direct Debit,1,1,1,Fibre,In Contract,41.09,2,2,1,0,0,4,1,9.09,0
CUST006255,68,Urban,Standard Paper,No,11,Direct Debit,1,1,1,Fibre,In Contract,14.63,3,1,2,0,0,3,0,8.86,1
CUST006256,75,Suburban,Large Font,No,84,Cheque,1,1,1,Copper,Out of Contract,61.86,2,1,1,0,0,4,0,15.76,1
CUST006257,51,Urban,Paperless,No,138,Cheque,1,1,1,Fibre,Out of Contract,80.81,2,1,3,0,1,5,0,13.18,0
CUST006258,52,Suburban,Paperless,Yes,176,Cheque,1,0,0,Fibre Plus,Out of Contract,42.57,2,0,1,1,0,2,0,-10.45,0
CUST006259,20,Urban,Standard Paper,No,61,Direct Debit,0,1,1,Fibre Plus,Out of Contract,61.09,0,1,2,1,0,2,0,19.56,0
CUST006260,76,Urban,Large Font,No,138,Cheque,1,0,1,Fibre,In Contract,46.14,3,1,0,0,0,2,0,27.32,0
CUST006261,65,Rural,Paperless,No,101,Direct Debit,1,1,1,Copper,Out of Contract,27.51,3,0,2,0,0,2,1,-1.89,0
CUST006262,81,Suburban,Standard Paper,No,122,Direct Debit,1,0,1,Fibre Plus,In Contract,41.8,6,0,0,1,0,3,0,18.9,0
CUST006263,36,Urban,Standard Paper,No,60,Card,1,0,1,Fibre Plus,In Contract,44.09,3,1,0,1,0,2,0,6.55,0
CUST006264,84,Rural,Standard Paper,No,114,Direct Debit,1,0,1,Copper,In Contract,41.57,4,0,1,0,0,3,0,15.66,0
CUST006265,22,Suburban,Paperless,No,150,Cheque,1,1,1,Copper,Out of Contract,53.82,3,0,1,1,0,6,0,27.33,0
CUST006266,84,Urban,Standard Paper,No,75,Direct Debit,0,0,0,Fibre,In Contract,47.76,2,1,0,0,0,2,0,-22.34,0
CUST006267,28,Suburban,Paperless,Yes,99,Card,1,0,1,Fibre,Out of Contract,40.57,5,1,2,1,0,3,0,1.54,0
CUST006268,18,Rural,Paperless,No,9,Direct Debit,1,0,1,Copper,Month to Month,32.44,0,0,0,0,0,2,0,13.68,0
CUST006269,80,Suburban,Paperless,Yes,143,Cheque,1,1,1,Copper,In Contract,57.39,3,0,1,1,0,2,1,-8.77,0
CUST006270,46,Urban,Standard Paper,No,83,Card,1,0,1,Fibre,In Contract,55.43,0,0,3,0,0,4,1,2.73,0
CUST006271,29,Suburban,Paperless,No,37,Card,1,1,1,Fibre,Month to Month,48.84,3,1,1,0,0,1,0,4.55,-1
CUST006272,58,Suburban,Paperless,No,70,Direct Debit,1,0,0,Fibre Plus,Out of Contract,29.53,3,1,1,0,0,2,1,7.08,0
CUST006273,19,Rural,Paperless,No,228,Direct Debit,0,1,1,Fibre,In Contract,25.39,1,1,1,0,0,5,0,-12.48,0
CUST006274,54,Urban,Paperless,No,172,Card,1,1,0,Fibre,Out of Contract,62.67,2,1,1,1,0,5,0,23.34,0
CUST006275,62,Suburban,Paperless,No,197,Card,1,1,1,Fibre,In Contract,28.62,0,0,3,1,0,2,0,27.11,0
CUST006276,65,Urban,Paperless,No,131,Direct Debit,1,1,0,Fibre,Out of Contract,37.76,2,1,0,0,0,0,0,4.97,0
CUST006277,41,Suburban,Standard Paper,No,10,Direct Debit,1,0,0,Fibre Plus,Out of Contract,20.54,2,2,1,0,1,4,0,2.17,0
CUST006278,39,Rural,Paperless,Yes,205,Direct Debit,1,0,0,Copper,Month to Month,55.79,1,0,1,1,0,0,0,-11.81,0
CUST006279,28,Urban,Standard Paper,No,132,Direct Debit,1,1,1,Fibre Plus,In Contract,24.05,3,0,0,0,0,0,0,5.8,0
CUST006280,75,Urban,Paperless,No,56,Direct Debit,1,0,1,Fibre Plus,Month to Month,23.44,2,1,1,0,1,1,1,-15.99,0
CUST006281,63,Suburban,Paperless,No,168,Direct Debit,1,0,1,Copper,Month to Month,27.26,3,0,1,0,0,4,0,24.59,0
CUST006282,46,Suburban,Paperless,No,33,Card,1,1,1,Fibre,Out of Contract,55.4,2,3,0,1,0,4,0,31.54,0
CUST006283,52,Urban,Standard Paper,No,226,Direct Debit,1,0,1,Fibre,In Contract,40.12,2,0,1,0,0,0,0,11.65,0
CUST006284,32,Suburban,Large Font,No,228,Card,1,0,1,Fibre,In Contract,32.56,2,1,1,1,0,4,0,-1.93,0
CUST006285,77,Rural,Paperless,No,161,Card,1,1,0,Fibre Plus,In Contract,102.14,5,0,2,0,0,1,1,-17.45,1
CUST006286,59,Suburban,Paperless,No,188,Cash,1,0,1,Fibre,In Contract,58.04,1,0,3,1,0,4,0,-6.96,0
CUST006287,60,Suburban,Standard Paper,No,149,Direct Debit,0,1,1,Copper,Out of Contract,16.51,3,0,0,2,1,4,0,4.7,0
CUST006288,66,Urban,Large Font,No,103,Direct Debit,1,0,0,Fibre Plus,Out of Contract,28.88,0,1,1,2,0,1,0,-20.54,0
CUST006289,81,Rural,Paperless,No,197,Direct Debit,1,0,1,Copper,Out of Contract,16.63,1,1,2,0,0,3,0,16.2,0
CUST006290,49,Urban,Standard Paper,No,119,Card,1,1,1,Fibre,Out of Contract,35.2,2,1,1,2,0,2,1,-8.91,0
CUST006291,81,Urban,Standard Paper,No,45,Direct Debit,1,0,1,Fibre,In Contract,75.05,2,0,2,0,0,3,0,32.97,0
CUST006292,19,Urban,Large Font,No,57,Direct Debit,1,1,1,Copper,Out of Contract,50.62,1,3,1,0,0,2,0,20.33,-2
CUST006293,41,Suburban,Paperless,No,205,Direct Debit,0,1,1,Fibre,Out of Contract,39.77,2,2,1,1,2,6,0,-26.44,0
CUST006294,83,Rural,Large Font,No,168,Direct Debit,1,1,0,Fibre Plus,Month to Month,35.31,2,1,0,0,0,2,0,3.54,0
CUST006295,55,Urban,Standard Paper,No,209,Card,0,1,0,Fibre,In Contract,52.46,3,1,3,1,0,5,0,21.33,0
CUST006296,48,Rural,Paperless,No,126,Direct Debit,1,0,1,Fibre,In Contract,19.16,0,1,1,0,1,0,0,8.53,0
CUST006297,43,Rural,Standard Paper,No,192,Cheque,0,1,0,Fibre,In Contract,42.09,2,0,1,0,0,4,0,4.77,0
CUST006298,46,Suburban,Standard Paper,No,127,Direct Debit,0,1,1,Fibre Plus,Out of Contract,48.63,2,3,0,0,0,4,0,16.24,-1
CUST006299,84,Suburban,Standard Paper,No,10,Cash,1,1,1,Fibre Plus,Out of Contract,23.64,0,0,0,0,0,0,0,26.04,0
CUST006300,42,Urban,Standard Paper,No,74,Direct Debit,1,0,1,Fibre,In Contract,28.68,5,0,1,1,0,3,0,13.89,0
CUST006301,65,Urban,Paperless,No,66,Card,1,1,0,Fibre Plus,Month to Month,119.54,0,1,3,0,0,1,0,-27.92,0
CUST006302,82,Rural,Paperless,No,102,Direct Debit,1,0,0,Copper,Out of Contract,58.2,1,1,0,1,0,3,0,9.45,0
CUST006303,70,Suburban,Paperless,No,85,Cheque,0,1,1,Fibre,Out of Contract,19.06,6,4,0,0,0,5,0,-17.29,0
CUST006304,84,Urban,Paperless,No,193,Direct Debit,1,1,0,Copper,Out of Contract,30.72,3,1,2,1,0,1,0,5.4,0
CUST006305,35,Suburban,Large Font,No,158,Direct Debit,1,1,0,Copper,Out of Contract,44.06,1,0,0,1,0,0,1,-21.3,0
CUST006306,26,Rural,Paperless,No,82,Direct Debit,1,0,0,Fibre Plus,In Contract,141.76,4,1,2,2,1,3,1,-27.23,1
CUST006307,55,Suburban,Standard Paper,No,35,Direct Debit,0,0,1,Fibre,Out of Contract,69.76,0,0,1,0,0,0,0,8.29,0
CUST006308,38,Urban,Standard Paper,No,53,Direct Debit,1,1,0,Copper,Month to Month,77.09,0,2,1,1,0,3,0,-2.17,0
